episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
229,8,heuristic,hidden,31.0,19,1,0,2,1,1,0.0
230,8,heuristic,hidden,38.0,22,1,0,0,1,1,0.0
231,8,heuristic,hidden,33.0,17,1,0,2,1,1,0.0
232,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
233,8,heuristic,hidden,-22.0,22,1,3,0,1,1,0.0
234,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
235,8,heuristic,hidden,24.0,21,1,0,3,1,1,0.0
236,8,heuristic,hidden,23.0,17,1,1,0,1,1,0.0
237,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
238,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
239,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
240,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
241,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
242,8,heuristic,hidden,-24.5,21,1,3,1,1,1,0.0
243,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
244,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
245,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
246,8,heuristic,hidden,25.0,25,1,0,2,1,1,0.0
247,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
248,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
249,8,heuristic,hidden,-93.0,35,1,6,1,1,1,0.0
250,8,heuristic,hidden,39.0,16,1,0,1,1,1,0.0
251,8,heuristic,hidden,39.0,16,1,0,1,1,1,0.0
252,8,heuristic,hidden,17.0,18,1,1,1,1,1,0.0
253,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
254,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
255,8,heuristic,hidden,39.0,21,1,0,0,1,1,0.0
256,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
257,8,heuristic,hidden,26.0,19,1,0,3,1,1,0.0
258,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
259,8,heuristic,hidden,32.0,23,1,0,1,1,1,0.0
260,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
261,8,heuristic,hidden,24.0,21,1,0,3,1,1,0.0
262,8,heuristic,hidden,38.0,22,1,0,0,1,1,0.0
263,8,heuristic,hidden,35.0,25,1,0,0,1,1,0.0
264,8,heuristic,hidden,33.0,17,1,0,2,1,1,0.0
265,8,heuristic,hidden,40.0,20,1,0,0,1,1,0.0
266,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
267,8,heuristic,hidden,27.0,18,1,0,3,1,1,0.0
268,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
269,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
270,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
271,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
272,8,heuristic,hidden,18.0,17,1,1,1,1,1,0.0
273,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
274,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
275,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
276,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
277,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
278,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
279,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
280,8,heuristic,hidden,35.0,20,1,0,1,1,1,0.0
281,8,heuristic,hidden,42.0,18,1,0,0,1,1,0.0
282,8,heuristic,hidden,36.0,19,1,0,1,1,1,0.0
283,8,heuristic,hidden,26.0,19,1,0,3,1,1,0.0
284,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
285,8,heuristic,hidden,33.0,22,1,0,1,1,1,0.0
286,8,heuristic,hidden,43.0,17,1,0,0,1,1,0.0
287,8,heuristic,hidden,34.0,21,1,0,1,1,1,0.0
288,8,heuristic,hidden,30.0,20,1,0,2,1,1,0.0
289,8,heuristic,hidden,44.0,16,1,0,0,1,1,0.0
290,8,heuristic,hidden,13.0,17,1,1,2,1,1,0.0
291,8,heuristic,hidden,38.0,22,1,0,0,1,1,0.0
292,8,heuristic,hidden,38.0,17,1,0,1,1,1,0.0
293,8,heuristic,hidden,16.0,19,1,1,1,1,1,0.0
294,8,heuristic,hidden,29.0,21,1,0,2,1,1,0.0
295,8,heuristic,hidden,20.0,20,1,1,0,1,1,0.0
296,8,heuristic,hidden,37.0,18,1,0,1,1,1,0.0
297,8,heuristic,hidden,-1.0,16,1,2,1,1,1,0.0
298,8,heuristic,hidden,41.0,19,1,0,0,1,1,0.0
299,8,heuristic,hidden,18.0,22,1,1,0,1,1,0.0
300,8,heuristic,hidden,13.0,27,1,1,0,1,1,0.0
