episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
169,0,sarsa,observable,-214.5,120,0,3,12,1,0,0.5079584550304501
170,0,sarsa,observable,-144.0,68,1,6,5,1,1,0.5059266212103284
171,0,sarsa,observable,-259.0,120,0,5,11,0,0,0.503902914725487
172,0,sarsa,observable,-3.0,54,1,0,3,1,1,0.5018873030665851
173,0,sarsa,observable,-279.5,120,0,7,8,1,0,0.4998797538543187
174,0,sarsa,observable,-290.5,108,1,10,10,1,1,0.4978802348389015
175,0,sarsa,observable,-186.5,68,1,8,5,1,1,0.49588871389954586
176,0,sarsa,observable,-149.0,120,0,2,4,1,0,0.49390515904394766
177,0,sarsa,observable,-169.5,111,1,4,11,1,1,0.49192953840777187
178,0,sarsa,observable,-197.0,120,0,3,7,0,0,0.4899618202541408
179,0,sarsa,observable,-239.0,116,1,6,15,1,1,0.4880019729731242
180,0,sarsa,observable,-173.5,96,1,5,10,1,1,0.4860499650812317
181,0,sarsa,observable,-200.0,120,0,4,5,1,0,0.4841057652209068
182,0,sarsa,observable,-291.0,120,0,6,13,0,0,0.48216934216002316
183,0,sarsa,observable,-110.5,90,1,3,7,1,1,0.48024066479138305
184,0,sarsa,observable,-300.5,120,0,8,9,1,0,0.47831970213221753
185,0,sarsa,observable,-178.0,120,0,1,13,1,0,0.47640642332368865
186,0,sarsa,observable,-157.5,103,1,3,13,1,1,0.47450079763039393
187,0,sarsa,observable,-206.0,120,0,3,10,1,0,0.47260279443987235
188,0,sarsa,observable,-246.0,120,0,4,13,0,0,0.47071238326211284
189,0,sarsa,observable,-31.0,76,1,0,5,1,1,0.4688295337290644
190,0,sarsa,observable,-136.5,81,1,4,9,1,1,0.4669542155941481
191,0,sarsa,observable,-51.5,54,1,3,1,1,1,0.46508639873177154
192,0,sarsa,observable,-238.5,120,0,6,5,1,0,0.46322605313684445
193,0,sarsa,observable,-268.0,120,0,6,9,1,0,0.46137314892429704
194,0,sarsa,observable,-259.5,120,0,6,9,1,0,0.4595276563285999
195,0,sarsa,observable,-71.5,93,1,1,6,1,1,0.45768954570328546
196,0,sarsa,observable,-246.5,120,0,5,10,1,0,0.4558587875204723
197,0,sarsa,observable,-256.5,120,0,4,16,1,0,0.45403535237039044
198,0,sarsa,observable,-11.5,50,1,0,5,1,1,0.4522192109609089
199,0,sarsa,observable,-90.5,62,1,3,7,1,1,0.4504103341170652
200,0,sarsa,observable,-344.5,120,0,9,14,1,0,0.44860869278059695
201,0,sarsa,observable,-215.0,120,0,4,8,1,0,0.4468142580094746
202,0,sarsa,observable,-265.5,91,1,11,5,1,1,0.4450270009774367
203,0,sarsa,observable,-124.0,120,0,0,6,1,0,0.44324689297352693
204,0,sarsa,observable,-288.0,120,0,8,8,1,0,0.44147390540163284
205,0,sarsa,observable,-309.5,120,0,9,6,0,0,0.4397080097800263
206,0,sarsa,observable,-43.5,52,1,1,7,1,1,0.4379491777409062
207,0,sarsa,observable,-147.0,120,0,1,7,1,0,0.43619738102994254
208,0,sarsa,observable,-46.0,54,1,1,8,1,1,0.43445259150582277
209,0,sarsa,observable,-103.5,119,1,0,11,1,1,0.4327147811397995
210,0,sarsa,observable,-324.0,120,0,9,10,1,0,0.4309839220152403
211,0,sarsa,observable,-202.0,120,0,3,10,1,0,0.4292599863271793
212,0,sarsa,observable,-18.0,50,1,1,3,1,1,0.4275429463818706
213,0,sarsa,observable,-166.0,120,0,0,13,0,0,0.4258327745963431
214,0,sarsa,observable,-65.0,68,1,1,9,1,1,0.4241294434979578
215,0,sarsa,observable,-274.0,120,0,5,15,1,0,0.4224329257239659
216,0,sarsa,observable,-61.0,62,1,3,1,1,1,0.4207431940210701
217,0,sarsa,observable,-70.0,81,1,1,8,1,1,0.41906022124498576
218,0,sarsa,observable,-124.0,63,1,5,6,1,1,0.41738398036000585
219,0,sarsa,observable,-49.0,44,1,3,2,1,1,0.4157144444385658
220,0,sarsa,observable,-86.5,86,1,0,14,1,1,0.41405158666081154
221,0,sarsa,observable,-117.5,82,1,4,5,1,1,0.4123953803141683
222,0,sarsa,observable,-193.0,120,0,1,14,0,0,0.4107457987929116
223,0,sarsa,observable,-99.0,75,1,3,6,1,1,0.40910281559774
224,0,sarsa,observable,-176.5,120,0,2,8,1,0,0.40746640433534903
225,0,sarsa,observable,-138.0,102,1,2,13,1,1,0.4058365387180076
226,0,sarsa,observable,-190.5,120,0,2,10,0,0,0.4042131925631356
227,0,sarsa,observable,-157.0,120,0,1,8,1,0,0.40259633979288306
228,0,sarsa,observable,21.5,31,1,0,2,1,1,0.4009859544337115
229,0,sarsa,observable,-261.5,120,0,4,17,1,0,0.39938201061597667
230,0,sarsa,observable,-132.0,115,1,2,11,1,1,0.39778448257351273
231,0,sarsa,observable,-231.0,120,0,5,6,0,0,0.3961933446432187
232,0,sarsa,observable,-239.5,120,0,4,13,1,0,0.3946085712646458
233,0,sarsa,observable,-176.0,120,0,0,17,1,0,0.3930301369795872
234,0,sarsa,observable,-61.5,60,1,2,5,1,1,0.3914580164316689
235,0,sarsa,observable,-192.0,120,0,3,8,1,0,0.3898921843659422
236,0,sarsa,observable,-51.0,46,1,3,2,1,1,0.38833261562847843
237,0,sarsa,observable,-213.0,120,0,4,7,0,0,0.38677928516596455
238,0,sarsa,observable,-26.5,53,1,1,4,1,1,0.3852321680253007
239,0,sarsa,observable,-86.0,110,1,1,6,1,1,0.3836912393531995
240,0,sarsa,observable,-70.5,63,1,3,3,1,1,0.38215647439578665
241,0,sarsa,observable,-63.0,94,1,2,0,1,1,0.3806278484982035
242,0,sarsa,observable,-208.5,120,0,3,12,1,0,0.3791053371042107
243,0,sarsa,observable,-81.5,69,1,3,4,1,1,0.37758891575579384
244,0,sarsa,observable,-155.0,120,0,1,8,1,0,0.3760785600927707
245,0,sarsa,observable,-73.0,87,1,0,11,1,1,0.37457424585239957
246,0,sarsa,observable,-130.5,105,1,0,19,1,1,0.37307594886899
247,0,sarsa,observable,-14.5,38,1,1,4,1,1,0.37158364507351405
248,0,sarsa,observable,-181.5,120,0,2,8,0,0,0.37009731049322
249,0,sarsa,observable,-50.5,43,1,2,6,1,1,0.3686169212512471
250,0,sarsa,observable,10.5,44,1,0,2,1,1,0.3671424535662421
251,0,sarsa,observable,-146.0,120,0,0,10,1,0,0.3656738837519771
252,0,sarsa,observable,-8.0,64,1,0,3,1,1,0.36421118821696924
253,0,sarsa,observable,23.0,28,1,0,2,1,1,0.36275434346410135
254,0,sarsa,observable,-155.5,120,0,1,7,0,0,0.36130332609024496
255,0,sarsa,observable,-162.5,120,0,1,9,1,0,0.359858112785884
256,0,sarsa,observable,7.0,42,1,0,3,1,1,0.35841868033474045
257,0,sarsa,observable,-151.5,109,1,1,19,1,1,0.35698500561340146
258,0,sarsa,observable,-201.5,120,0,2,14,1,0,0.35555706559094785
259,0,sarsa,observable,-246.5,120,0,4,15,1,0,0.3541348373285841
260,0,sarsa,observable,-61.0,77,1,1,7,1,1,0.35271829797926973
261,0,sarsa,observable,-11.0,46,1,1,2,1,1,0.35130742478735266
262,0,sarsa,observable,-38.0,54,1,2,2,1,1,0.34990219508820325
263,0,sarsa,observable,-2.0,43,1,0,4,1,1,0.3485025863078504
264,0,sarsa,observable,-58.0,88,1,0,8,1,1,0.347108575962619
265,0,sarsa,observable,-133.0,120,0,0,8,1,0,0.3457201416587685
266,0,sarsa,observable,-155.0,96,1,6,3,1,1,0.3443372610921335
267,0,sarsa,observable,-122.5,88,1,5,2,1,1,0.34295991204776494
268,0,sarsa,observable,-202.0,120,0,3,9,1,0,0.34158807239957384
269,0,sarsa,observable,-23.0,42,1,1,5,1,1,0.3402217201099756
270,0,sarsa,observable,11.5,46,1,0,1,1,1,0.33886083322953564
271,0,sarsa,observable,-72.0,84,1,1,8,1,1,0.33750538989661755
272,0,sarsa,observable,-205.5,120,0,4,8,1,0,0.336155368337031
273,0,sarsa,observable,-161.0,120,0,0,14,1,0,0.33481074686368295
274,0,sarsa,observable,-73.5,97,1,1,6,1,1,0.3334715038762282
275,0,sarsa,observable,25.0,33,1,0,1,1,1,0.33213761786072327
276,0,sarsa,observable,-98.5,111,1,0,13,1,1,0.3308090673892804
277,0,sarsa,observable,19.0,36,1,0,2,1,1,0.32948583111972324
278,0,sarsa,observable,-134.0,120,0,1,4,1,0,0.32816788779524436
279,0,sarsa,observable,-31.5,63,1,1,3,1,1,0.3268552162440634
280,0,sarsa,observable,21.5,37,1,0,1,1,1,0.3255477953790871
281,0,sarsa,observable,-67.0,71,1,2,5,1,1,0.32424560419757076
