episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
268,6,random,observable,-631.5,120,0,24,8,0,0,0.0
269,6,random,observable,-665.5,120,0,25,11,0,0,0.0
270,6,random,observable,-328.0,120,0,8,14,1,0,0.0
271,6,random,observable,-420.5,120,0,9,29,1,0,0.0
272,6,random,observable,-342.5,120,0,8,18,1,0,0.0
273,6,random,observable,-410.5,120,0,11,19,1,0,0.0
274,6,random,observable,-406.0,120,0,10,22,1,0,0.0
275,6,random,observable,-599.5,120,0,20,20,1,0,0.0
276,6,random,observable,-598.5,120,0,18,28,1,0,0.0
277,6,random,observable,-370.0,120,0,7,25,0,0,0.0
278,6,random,observable,-345.0,120,0,8,17,1,0,0.0
279,6,random,observable,-317.0,120,0,5,22,0,0,0.0
280,6,random,observable,-506.5,120,0,15,20,0,0,0.0
281,6,random,observable,-516.0,120,0,15,22,0,0,0.0
282,6,random,observable,-461.0,120,0,16,7,0,0,0.0
283,6,random,observable,-318.0,97,1,11,14,1,1,0.0
284,6,random,observable,-487.5,120,0,12,30,1,0,0.0
285,6,random,observable,-549.0,120,0,18,17,0,0,0.0
286,6,random,observable,-189.5,78,1,7,8,1,1,0.0
287,6,random,observable,-397.0,120,0,11,13,0,0,0.0
288,6,random,observable,-493.5,120,0,12,31,1,0,0.0
289,6,random,observable,-382.5,120,0,10,15,0,0,0.0
290,6,random,observable,-462.0,120,0,15,11,0,0,0.0
291,6,random,observable,-544.5,120,0,18,18,1,0,0.0
292,6,random,observable,-779.0,120,0,29,20,1,0,0.0
293,6,random,observable,-567.0,120,0,19,18,1,0,0.0
294,6,random,observable,-394.0,120,0,7,31,1,0,0.0
295,6,random,observable,-498.0,120,0,14,22,0,0,0.0
296,6,random,observable,-575.5,120,0,19,20,1,0,0.0
297,6,random,observable,-367.0,120,0,9,16,0,0,0.0
298,6,random,observable,-556.5,120,0,18,19,1,0,0.0
299,6,random,observable,-764.0,120,0,31,7,0,0,0.0
300,6,random,observable,-387.5,120,0,10,18,1,0,0.0
301,6,random,observable,-481.5,120,0,13,23,0,0,0.0
302,6,random,observable,-475.0,120,0,15,15,1,0,0.0
303,6,random,observable,-416.5,120,0,10,23,1,0,0.0
304,6,random,observable,-595.5,120,0,22,12,1,0,0.0
305,6,random,observable,-733.0,120,0,27,17,0,0,0.0
306,6,random,observable,-677.0,120,0,24,20,1,0,0.0
307,6,random,observable,-123.5,49,1,5,8,1,1,0.0
308,6,random,observable,-589.0,120,0,19,20,0,0,0.0
309,6,random,observable,-471.5,120,0,11,30,1,0,0.0
310,6,random,observable,-305.5,120,0,7,13,1,0,0.0
311,6,random,observable,-648.0,120,0,22,19,0,0,0.0
312,6,random,observable,-738.0,120,0,28,14,0,0,0.0
313,6,random,observable,-586.0,120,0,18,24,0,0,0.0
314,6,random,observable,-475.0,120,0,14,18,0,0,0.0
315,6,random,observable,-529.0,120,0,18,14,1,0,0.0
316,6,random,observable,-388.0,120,0,7,28,0,0,0.0
317,6,random,observable,-653.5,120,0,24,13,0,0,0.0
318,6,random,observable,-192.0,42,1,10,3,1,1,0.0
319,6,random,observable,-370.0,120,0,9,16,0,0,0.0
320,6,random,observable,-845.0,120,0,34,11,0,0,0.0
321,6,random,observable,-851.5,120,0,33,18,1,0,0.0
322,6,random,observable,-751.0,120,0,30,8,0,0,0.0
323,6,random,observable,-457.5,120,0,16,6,0,0,0.0
324,6,random,observable,-369.0,103,1,13,16,1,1,0.0
325,6,random,observable,-366.5,120,0,6,28,0,0,0.0
326,6,random,observable,-587.5,120,0,18,25,0,0,0.0
327,6,random,observable,-566.5,120,0,19,18,1,0,0.0
328,6,random,observable,-460.0,120,0,12,24,1,0,0.0
329,6,random,observable,-623.5,120,0,22,15,0,0,0.0
330,6,random,observable,-240.5,83,1,8,13,1,1,0.0
331,6,random,observable,-533.5,120,0,16,23,1,0,0.0
332,6,random,observable,-653.5,120,0,23,17,0,0,0.0
333,6,random,observable,-565.0,120,0,18,22,1,0,0.0
334,6,random,observable,-815.0,120,0,29,27,1,0,0.0
335,6,random,observable,-583.0,120,0,19,21,1,0,0.0
336,6,random,observable,-397.0,120,0,10,19,1,0,0.0
337,6,random,observable,-465.5,120,0,14,18,1,0,0.0
338,6,random,observable,-940.0,120,0,40,6,0,0,0.0
339,6,random,observable,-656.5,120,0,21,25,0,0,0.0
340,6,random,observable,-620.0,120,0,23,10,0,0,0.0
341,6,random,observable,-353.0,120,0,10,9,0,0,0.0
342,6,random,observable,-420.5,120,0,4,48,1,0,0.0
343,6,random,observable,-364.0,120,0,6,29,1,0,0.0
344,6,random,observable,-567.5,120,0,20,12,0,0,0.0
345,6,random,observable,-613.5,120,0,20,23,1,0,0.0
346,6,random,observable,-283.0,120,0,3,25,1,0,0.0
347,6,random,observable,-513.0,120,0,17,15,1,0,0.0
348,6,random,observable,-424.0,120,0,11,21,1,0,0.0
349,6,random,observable,-416.5,120,0,13,10,0,0,0.0
350,6,random,observable,-388.5,120,0,7,29,1,0,0.0
351,6,random,observable,-648.5,120,0,22,20,0,0,0.0
352,6,random,observable,-793.0,120,0,31,13,0,0,0.0
353,6,random,observable,-421.5,120,0,9,28,1,0,0.0
354,6,random,observable,-443.0,120,0,12,19,0,0,0.0
355,6,random,observable,-513.5,93,1,21,14,1,1,0.0
356,6,random,observable,-642.0,120,0,22,19,0,0,0.0
357,6,random,observable,-497.0,120,0,15,17,0,0,0.0
358,6,random,observable,-305.0,120,0,3,30,1,0,0.0
359,6,random,observable,-905.5,120,0,38,10,1,0,0.0
360,6,random,observable,-425.5,120,0,12,17,1,0,0.0
361,6,random,observable,-358.0,120,0,9,17,1,0,0.0
362,6,random,observable,-506.5,120,0,16,17,1,0,0.0
363,6,random,observable,-543.5,120,0,17,19,0,0,0.0
364,6,random,observable,-586.0,120,0,20,16,0,0,0.0
365,6,random,observable,-305.5,120,0,4,24,0,0,0.0
366,6,random,observable,-814.0,120,0,32,15,1,0,0.0
