episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
111,0,double_q_learning,observable,-486.5,120,0,15,16,0,0,0.6408945301630461
112,0,double_q_learning,observable,-369.0,120,0,11,9,0,0,0.6383309520423939
113,0,double_q_learning,observable,-138.5,120,0,0,10,1,0,0.6357776282342243
114,0,double_q_learning,observable,-251.5,120,0,5,12,1,0,0.6332345177212875
115,0,double_q_learning,observable,-442.0,120,0,15,9,1,0,0.6307015796504023
116,0,double_q_learning,observable,-480.5,120,0,17,9,1,0,0.6281787733318007
117,0,double_q_learning,observable,-215.0,120,0,3,13,1,0,0.6256660582384734
118,0,double_q_learning,observable,-152.5,80,1,4,12,1,1,0.6231633940055196
119,0,double_q_learning,observable,-392.5,120,0,12,11,1,0,0.6206707404294975
120,0,double_q_learning,observable,-341.5,120,0,8,17,1,0,0.6181880574677795
121,0,double_q_learning,observable,-420.5,120,0,12,17,1,0,0.6157153052379084
122,0,double_q_learning,observable,-348.0,120,0,8,18,1,0,0.6132524440169568
123,0,double_q_learning,observable,-225.0,120,0,3,14,1,0,0.6107994342408889
124,0,double_q_learning,observable,-249.5,120,0,4,16,1,0,0.6083562365039253
125,0,double_q_learning,observable,-176.0,105,1,3,16,1,1,0.6059228115579096
126,0,double_q_learning,observable,-382.5,120,0,12,10,1,0,0.6034991203116781
127,0,double_q_learning,observable,-314.5,120,0,8,12,1,0,0.6010851238304313
128,0,double_q_learning,observable,-243.0,120,0,4,12,0,0,0.5986807833351095
129,0,double_q_learning,observable,-220.0,120,0,2,17,1,0,0.5962860602017691
130,0,double_q_learning,observable,-256.5,120,0,3,20,1,0,0.5939009159609621
131,0,double_q_learning,observable,-213.0,120,0,2,16,1,0,0.5915253122971182
132,0,double_q_learning,observable,-251.0,120,0,5,11,1,0,0.5891592110479298
133,0,double_q_learning,observable,-154.0,120,0,1,8,1,0,0.586802574203738
134,0,double_q_learning,observable,-161.0,90,1,3,16,1,1,0.5844553639069231
135,0,double_q_learning,observable,-249.5,120,0,6,7,1,0,0.5821175424512953
136,0,double_q_learning,observable,-219.0,120,0,4,9,1,0,0.5797890722814902
137,0,double_q_learning,observable,-103.5,59,1,4,6,1,1,0.5774699159923642
138,0,double_q_learning,observable,-77.0,60,1,3,5,1,1,0.5751600363283947
139,0,double_q_learning,observable,-264.0,120,0,5,15,1,0,0.5728593961830811
140,0,double_q_learning,observable,-340.5,120,0,10,10,1,0,0.5705679585983489
141,0,double_q_learning,observable,-253.5,120,1,7,14,1,1,0.5682856867639554
142,0,double_q_learning,observable,-247.5,120,0,4,14,1,0,0.5660125440168996
143,0,double_q_learning,observable,-74.5,70,1,2,7,1,1,0.563748493840832
144,0,double_q_learning,observable,-267.5,120,0,6,11,1,0,0.5614934998654687
145,0,double_q_learning,observable,-235.0,120,0,3,17,1,0,0.5592475258660068
146,0,double_q_learning,observable,-380.5,120,0,12,10,1,0,0.5570105357625428
147,0,double_q_learning,observable,-110.5,90,1,1,15,1,1,0.5547824936194926
148,0,double_q_learning,observable,-278.0,120,0,5,17,1,0,0.5525633636450147
149,0,double_q_learning,observable,-273.0,120,0,5,13,0,0,0.5503531101904345
150,0,double_q_learning,observable,-244.0,120,0,4,12,0,0,0.5481516977496729
151,0,double_q_learning,observable,-212.5,120,0,3,12,1,0,0.5459590909586741
152,0,double_q_learning,observable,-316.0,120,0,6,19,0,0,0.5437752545948394
153,0,double_q_learning,observable,-185.5,120,0,3,7,1,0,0.5416001535764601
154,0,double_q_learning,observable,-73.5,69,1,1,10,1,1,0.5394337529621542
155,0,double_q_learning,observable,-467.5,120,0,16,11,1,0,0.5372760179503057
156,0,double_q_learning,observable,-251.0,120,0,5,11,1,0,0.5351269138785044
157,0,double_q_learning,observable,-217.0,120,0,1,19,0,0,0.5329864062229904
158,0,double_q_learning,observable,-271.5,120,0,6,11,1,0,0.5308544605980984
159,0,double_q_learning,observable,-193.0,120,0,2,12,1,0,0.528731042755706
160,0,double_q_learning,observable,-324.0,120,0,9,10,1,0,0.5266161185846832
161,0,double_q_learning,observable,-330.5,120,0,8,15,1,0,0.5245096541103444
162,0,double_q_learning,observable,-260.0,120,0,4,15,0,0,0.5224116154939031
163,0,double_q_learning,observable,-187.5,120,0,3,7,1,0,0.5203219690319275
164,0,double_q_learning,observable,-161.5,70,1,7,4,1,1,0.5182406811557998
165,0,double_q_learning,observable,-345.0,120,0,11,6,1,0,0.5161677184311766
